   0.2600000000000000E+00   0.5377799290366356E+05   0.4763033315557904E+05   0.0000000000000000E+00   0.1011919663367520E+08   0.0000000000000000E+00   0.1167025052252080E+08   0.1938052044578440E+01   0.0000000000000000E+00   0.1312656701568700E+01   0.2851619508759270E+01   0.0000000000000000E+00   0.2819799340478752E+01   0.1330860684826422E+01   0.0000000000000000E+00   0.1322843682944910E+01   0.1320661491626004E+01   0.1076406661188470E-15   0.6953215419006641-309   0.7423904974016332E-17   0.4492425133052210E-17   0.3984782799616850E-18   0.0000000000000000E+00   0.1487906537278400E-19   0.7993975856260970E-20   0.3269436685285640E+00   0.6953215419015336-309   0.3858580066858370E+00   0.4078538449906250E+00   0.0000000000000000E+00  -0.8176944420913940E-09   0.0000000000000000E+00   0.3252210864528927E+19   0.4408346542991109E+19   0.2489584967067480E+07   0.1061184137950090E+08
   0.2610000000000000E+00   0.4702148230151000E+05   0.4702148230151000E+05   0.0000000000000000E+00   0.8985334481302669E+07   0.0000000000000000E+00   0.8985334481302669E+07   0.2188957658083710E+01   0.0000000000000000E+00   0.1382810027784470E+01   0.2926056457284348E+01   0.0000000000000000E+00   0.2815105997849968E+01   0.1337386240372950E+01   0.0000000000000000E+00   0.1323108348075361E+01   0.1323108348075361E+01   0.1748325683757290E-15   0.6953215419006641-309   0.7423904974016332E-17   0.1037541448122820E-16   0.7117973835064500E-18   0.0000000000000000E+00   0.2205164700491120E-19   0.2205164700491120E-19   0.3054481645059170E+00   0.6953215419015336-309   0.3785521860867360E+00   0.3785521860867360E+00   0.0000000000000000E+00  -0.9812530330825481E-09   0.0000000000000000E+00   0.2413955435693065E+19   0.2413955435693065E+19   0.2250000000000000E+07   0.6918123615691470E+07
   0.2620000000000000E+00   0.3029720233856706E+05   0.3029720233856706E+05   0.0000000000000000E+00   0.5201397325022460E+07   0.0000000000000000E+00   0.5201397325022460E+07   0.2552667536425390E+01   0.0000000000000000E+00   0.1758756920256800E+01   0.2596661111166470E+01   0.0000000000000000E+00   0.2784738850252167E+01   0.1317342345975943E+01   0.0000000000000000E+00   0.1323816005211223E+01   0.1323816005211223E+01   0.3360051502983470E-15   0.6953215419006641-309   0.7423904974016332E-17   0.4664076697476780E-16   0.1631403401435470E-17   0.0000000000000000E+00   0.1462815243033640E-18   0.1462815243033640E-18   0.2949860185988300E+00   0.6953215419015336-309   0.3516267510884660E+00   0.3516267510884660E+00   0.0000000000000000E+00  -0.1892653208776900E-08   0.0000000000000000E+00   0.5921086951445838E+18   0.5921086951445838E+18   0.2190000000000000E+07   0.4729667393033490E+07
   0.2630000000000000E+00   0.1317386044769529E+05   0.1317386044769529E+05   0.0000000000000000E+00   0.2310000000000000E+07   0.0000000000000000E+00   0.2310000000000000E+07   0.3664669725669980E+01   0.0000000000000000E+00   0.2752825149689250E+01   0.2879016702302629E+01   0.0000000000000000E+00   0.2593600700308293E+01   0.1336920838826324E+01   0.0000000000000000E+00   0.1316897681607356E+01   0.1316897681607356E+01   0.9088976110619051E-15   0.6953215419006641-309   0.7423904974016332E-17   0.3451812032422620E-15   0.5884938220340490E-17   0.0000000000000000E+00   0.1705260858307040E-17   0.1705260858307040E-17   0.2759208723752210E+00   0.6953215419015336-309   0.2910233954467790E+00   0.2910233954467790E+00   0.0000000000000000E+00  -0.4655970593491580E-08   0.0000000000000000E+00   0.5889237393221573E+17   0.5889237393221573E+17   0.8100000000000000E+06   0.2130000000000000E+07
   0.2640000000000000E+00   0.3828604450439160E+05   0.3828604450439160E+05   0.0000000000000000E+00   0.2610788358770600E+07   0.0000000000000000E+00   0.2610788358770600E+07   0.6863031012958130E+01   0.0000000000000000E+00   0.2804560467798220E+01  -0.8106594607739893E+01   0.0000000000000000E+00   0.2723454605294058E+01   0.5671433467054667E+00   0.0000000000000000E+00   0.1323645660872363E+01   0.1323645660872363E+01   0.7734385912769059E-14   0.6953215419006641-309   0.7423904974016332E-17   0.2661762664723280E-15   0.7764616215763830E-16   0.0000000000000000E+00   0.1282028172751390E-17   0.1282028172751390E-17   0.2651767057404390E+00   0.6953215419015336-309   0.2997761462795360E+00   0.2997761462795360E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1525136394581604E+18   0.1525136394581604E+18   0.5700000000000000E+06   0.2070000000000000E+07
   0.2650000000000000E+00   0.6317282792447526E+05   0.6317282792447526E+05   0.3139790718514547E+05   0.4404164467230100E+07   0.9300000000000000E+06   0.4404164467230100E+07   0.1657305075412110E+02   0.1185391213656060E+02   0.1594255288242450E+01   0.2125764191061534E+02   0.1276765369726765E+02   0.3030781857001810E+01   0.2666788100932253E+01   0.2042706100117961E+01   0.1335998804335486E+01   0.1335998804335486E+01   0.2835303173104880E-13   0.1121563604016380E-13   0.7423904974016332E-17   0.1710404696948600E-16   0.1347706953483510E-14   0.1868718544611200E-15   0.4267976396189320E-19   0.4267976396189320E-19   0.2777048256619280E+00   0.2774177101176180E+00   0.3730571644235950E+00   0.3730571644235950E+00  -0.8440504937232170E-07   0.0000000000000000E+00   0.2400639301623506E+17   0.2089526912501333E+18   0.2089526912501333E+18   0.8700000000000000E+06   0.1770000000000000E+07
   0.2660000000000000E+00   0.7161729970569335E+05   0.7084998533250504E+05   0.3118812314051429E+05   0.4843429225605050E+07   0.9300000000000000E+06   0.5585822125721500E+07   0.1636554091628920E+02   0.1181288781520260E+02   0.1574702153679070E+01   0.2114895764706842E+02   0.1269436469980063E+02   0.3241463012251892E+01   0.2658739531713214E+01   0.2037415070119725E+01   0.1336781417709529E+01   0.1334185793651563E+01   0.2777094262082730E-13   0.1114308331010150E-13   0.7423904974016332E-17   0.5702129837929330E-17   0.1276427415039490E-14   0.1846388908396910E-15   0.2290002119856560E-19   0.1378638888326420E-19   0.2773498388281450E+00   0.2773499120853810E+00   0.4979783985269870E+00   0.4650946755148240E+00  -0.8205903374934970E-07   0.0000000000000000E+00   0.2387073854812698E+17   0.3883912776354152E+18   0.4216087681477982E+18   0.8700000000000000E+06   0.1770000000000000E+07
   0.2670000000000000E+00   0.7623064125885414E+05   0.7584019773362855E+05   0.3107710712522494E+05   0.5585822125721500E+07   0.9300000000000000E+06   0.6142943646645010E+07   0.1656085329906130E+02   0.1177271409261940E+02   0.3402426409232800E+01   0.2119225791099996E+02   0.1260468623198866E+02   0.4246456279093270E+01   0.2661902751783895E+01   0.2030924111051774E+01   0.1390161927252748E+01   0.1327544525742083E+01   0.2807173728588810E-13   0.1104607766514870E-13   0.7423904974016332E-17   0.3372453144290670E-17   0.1314827093911850E-14   0.1817611383475570E-15   0.1075307478592150E-18   0.8314978798954161E-20   0.2771503738049650E+00   0.2767939227140610E+00   0.3403991770027030E+00   0.5083947961328170E+00  -0.8163479028604769E-07  -0.1100602083689800E-11   0.2373209103989524E+17   0.6052664884110761E+18   0.6266430161458476E+18   0.8700000000000000E+06   0.1770000000000000E+07
   0.2680000000000000E+00   0.7944127259990969E+05   0.7937020810594335E+05   0.3133703962595182E+05   0.6142943646645010E+07   0.9300000000000000E+06   0.6290698756794090E+07   0.1663515852652120E+02   0.1189840195962490E+02   0.2925907103010910E+01   0.2120859450771664E+02   0.1273702761286979E+02   0.3689319654414305E+01   0.2663099407186371E+01   0.2040386916101604E+01   0.1360024209401266E+01   0.1318396017648821E+01   0.2817966663720700E-13   0.1118812682464980E-13   0.7423904974016332E-17   0.3868677324979540E-17   0.1328699298006460E-14   0.1866786747668360E-15   0.6970018962980630E-19   0.1250724634271900E-19   0.2769878472451180E+00   0.2771571390733740E+00   0.3188436883505590E+00   0.4878240484606680E+00  -0.8461173048493901E-07  -0.7108176774498880E-12   0.2395391299496672E+17   0.7653658418429965E+18   0.7697832784119098E+18   0.8700000000000000E+06   0.1770000000000000E+07
   0.2690000000000000E+00   0.8171890305894958E+05   0.8171890305894958E+05   0.3145943365950711E+05   0.6290698756794090E+07   0.9300000000000000E+06   0.6290698756794090E+07   0.1660930756006690E+02   0.1208667162688270E+02   0.2699228811412960E+01   0.2121398892987069E+02   0.1286838476702217E+02   0.3462633645129832E+01   0.2663517467191232E+01   0.2049595519205267E+01   0.1348061746084605E+01   0.1348061746084605E+01   0.2816896805123700E-13   0.1131908018866240E-13   0.7423904974016332E-17   0.1412240276623250E-16   0.1326530184995210E-14   0.1924591496875140E-15   0.5593324316853730E-19   0.5593324316853730E-19   0.2768627537567180E+00   0.2770678308889240E+00   0.3168426181980280E+00   0.3168426181980280E+00  -0.8402661785012990E-07  -0.4088243881177360E-12   0.2409503070569063E+17   0.8239674056192492E+18   0.8239674056192492E+18   0.8700000000000000E+06   0.1710000000000000E+07
   0.2700000000000000E+00   0.8438217031705180E+05   0.8430045957960925E+05   0.3189666178441709E+05   0.6290698756794090E+07   0.9300000000000000E+06   0.6442007793827560E+07   0.1681980547980960E+02   0.1223160395577040E+02   0.2738452924503660E+01   0.2127263395150986E+02   0.1302329452826906E+02   0.3562899026202368E+01   0.2667831301407864E+01   0.2060619734138792E+01   0.1351555327991376E+01   0.1337062532197768E+01   0.2854712153392960E-13   0.1147277368501210E-13   0.7423904974016332E-17   0.4142112576449990E-17   0.1375178771030510E-14   0.1984139430248500E-15   0.4890604854437590E-19   0.1702019704086020E-19   0.2768242923369180E+00   0.2772128180427160E+00   0.3287519576918620E+00   0.4711384873110890E+00  -0.8642000670887130E-07  -0.4573102567156390E-12   0.2442604280103109E+17   0.8824530818050903E+18   0.8877795765010843E+18   0.8700000000000000E+06   0.1650000000000000E+07
   0.2710000000000000E+00   0.8648543815429803E+05   0.8645724445258925E+05   0.3197386446075386E+05   0.6442007793827560E+07   0.9300000000000000E+06   0.6596956239704650E+07   0.1681991796677980E+02   0.1220409774266020E+02   0.2797730744704620E+01   0.2128579315064347E+02   0.1308380345954682E+02   0.3842438356600165E+01   0.2668822135936984E+01   0.2065061891053046E+01   0.1362454666342752E+01   0.1331781600059017E+01   0.2858306191507570E-13   0.1153942466343180E-13   0.7423904974016332E-17   0.1330845978935300E-17   0.1378974947025970E-14   0.2001479360247740E-15   0.3849056781613100E-19   0.2159787611480670E-20   0.2766625231609500E+00   0.2781114212538700E+00   0.3750654592064010E+00   0.4893634177254240E+00  -0.8625472177605699E-07  -0.9658404258242941E-12   0.2450174924885975E+17   0.9345263168004216E+18   0.9364536605691982E+18   0.9300000000000000E+06   0.1650000000000000E+07
   0.2720000000000000E+00   0.8836901585544262E+05   0.8821492951582892E+05   0.3208339903266649E+05   0.6596956239704650E+07   0.9300000000000000E+06   0.6918123615691470E+07   0.1684398238382470E+02   0.1217793001976970E+02   0.2967200570200220E+01   0.2130599563101129E+02   0.1313708547293072E+02   0.4331838266764308E+01   0.2670330964966139E+01   0.2068985437893187E+01   0.1391147650556541E+01   0.1326152786540403E+01   0.2866877610687280E-13   0.1159532483227290E-13   0.7423904974016332E-17   0.1093551159638070E-17   0.1389299713957020E-14   0.2015068280520170E-15   0.3919238451674160E-19   0.1713636545742170E-20   0.2765734159059510E+00   0.2787266001826600E+00   0.3216883910742560E+00   0.4871201093246610E+00  -0.8645169214945440E-07  -0.4740160311201370E-12   0.2459294758823050E+17   0.9932701420411516E+18   0.1004409666715286E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2730000000000000E+00   0.9007452338471009E+05   0.8960854505103776E+05   0.3216244002307015E+05   0.6755631632466650E+07   0.9300000000000000E+06   0.7254926760607220E+07   0.1687358165393880E+02   0.1219754865515900E+02   0.3099512567791040E+01   0.2131912748514562E+02   0.1318048472935781E+02   0.4882318802805722E+01   0.2671305939097913E+01   0.2072121685705294E+01   0.1426088366011449E+01   0.1326084312810904E+01   0.2873815932032350E-13   0.1163684143158310E-13   0.7423904974016332E-17   0.9086813049727880E-18   0.1398068493627620E-14   0.2028614390920980E-15   0.4252688237711850E-19   0.1330578676762620E-20   0.2765488294500160E+00   0.2787398741830120E+00   0.2435941362179620E+00   0.4845342091749070E+00  -0.8682299481601820E-07  -0.6621206550736380E-08   0.2465600730990464E+17   0.1046579494271940E+19   0.1082152579064686E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2740000000000000E+00   0.9158713046458788E+05   0.9124406925041669E+05   0.3233585579669956E+05   0.7084523989137790E+07   0.9300000000000000E+06   0.7429428199053990E+07   0.1695656969550950E+02   0.1228672582092740E+02   0.2873191507508230E+01   0.2133588104054313E+02   0.1326653227090692E+02   0.4342139897805256E+01   0.2672534686973872E+01   0.2078263959350437E+01   0.1393485539514380E+01   0.1328673002643761E+01   0.2885770320343840E-13   0.1171707629356680E-13   0.7423904974016332E-17   0.7883466842804120E-18   0.1414037568827090E-14   0.2059972501903360E-15   0.3326278122906790E-19   0.1042698688587340E-20   0.2764416630570450E+00   0.2783183196861050E+00   0.2759716584495560E+00   0.4822041736281890E+00  -0.8734870126564239E-07  -0.4018257109621410E-08   0.2479767697305429E+17   0.1119242812297136E+19   0.1147702182361197E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2750000000000000E+00   0.9296651305980977E+05   0.9221253954032830E+05   0.3225857718698104E+05   0.7084523989137790E+07   0.9300000000000000E+06   0.7608126888972040E+07   0.1690121745970600E+02   0.1226601717269740E+02   0.2922493192684730E+01   0.2132741643746840E+02   0.1326665227815838E+02   0.4686396020103213E+01   0.2671919831748959E+01   0.2078328190261570E+01   0.1415648136670305E+01   0.1305296908522591E+01   0.2878287860630870E-13   0.1170924694753930E-13   0.7423904974016332E-17   0.1191942095245540E-17   0.1403810986412190E-14   0.2053446039943550E-15   0.3426310624200640E-19   0.3034081667257370E-20   0.2764436050019510E+00   0.2779395338850030E+00   0.2217202235933640E+00   0.4728111413815360E+00  -0.8676020452907290E-07  -0.3540022312552580E-08   0.2474643301439114E+17   0.1132330744007300E+19   0.1196188607343904E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2760000000000000E+00   0.9427652385830508E+05   0.9317108139815441E+05   0.3263913113854173E+05   0.7084523989137790E+07   0.9300000000000000E+06   0.7791123786090280E+07   0.1705464065572890E+02   0.1237807263951310E+02   0.3049260871097050E+01   0.2137673111334393E+02   0.1339474958739371E+02   0.5240038622420505E+01   0.2675566938384424E+01   0.2087479950740040E+01   0.1446596500057649E+01   0.1327335586747577E+01   0.2908681247578010E-13   0.1184468182786240E-13   0.7423904974016332E-17   0.6117675095289810E-18   0.1443590493884860E-14   0.2106245055757050E-15   0.3397365034694800E-19   0.7360437723447430E-21   0.2764851415200860E+00   0.2783424578283300E+00   0.2088070627206170E+00   0.4794794017238650E+00  -0.8836620638760859E-07  -0.4947378284703670E-08   0.2504538872328987E+17   0.1143165852297920E+19   0.1238768938043776E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2770000000000000E+00   0.9548101832540937E+05   0.9451252379484061E+05   0.3262731295518632E+05   0.7254926760607220E+07   0.9300000000000000E+06   0.7978522274407450E+07   0.1700093010121840E+02   0.1240670467026000E+02   0.2830033181161510E+01   0.2137905001760620E+02   0.1339584776492324E+02   0.4690616460072815E+01   0.2675761213284382E+01   0.2087508829722280E+01   0.1415516471937780E+01   0.1324853286081813E+01   0.2905002418095090E-13   0.1184734937367840E-13   0.7423904974016332E-17   0.5450620111098240E-18   0.1437680782822260E-14   0.2110615120627490E-15   0.2815918403256190E-19   0.6403384238135400E-21   0.2764519043437520E+00   0.2782782528645850E+00   0.2103860472751410E+00   0.4787924329423010E+00  -0.8788055457820139E-07  -0.3123627908738990E-08   0.2504592824926155E+17   0.1196516764263855E+19   0.1284260163027227E+19   0.9300000000000000E+06   0.1650000000000000E+07
   0.2780000000000000E+00   0.9660669232152468E+05   0.9519593475242068E+05   0.3281374827380967E+05   0.7254926760607220E+07   0.9300000000000000E+06   0.8170428224598900E+07   0.1710521332444350E+02   0.1250897192124430E+02   0.3062950190946250E+01   0.2141233148756884E+02   0.1342538379887851E+02   0.5540215332612232E+01   0.2678227193700801E+01   0.2089482986132801E+01   0.1464205292389974E+01   0.1323282226798726E+01   0.2924726939097640E-13   0.1188379753142480E-13   0.7423904974016332E-17   0.4869385222625850E-18   0.1463636288722960E-14   0.2134222528817520E-15   0.3206975124626630E-19   0.5522500800534120E-21   0.2763574867962920E+00   0.2782381879990320E+00   0.1866404893243610E+00   0.4783040716502440E+00  -0.8888426302213059E-07  -0.3811052355237400E-08   0.2518012627380410E+17   0.1206839479556141E+19   0.1337186236635531E+19   0.9300000000000000E+06   0.1590000000000000E+07
   0.2790000000000000E+00   0.9765740407496682E+05   0.9614803576332395E+05   0.3277398192294801E+05   0.7429428199053990E+07   0.9300000000000000E+06   0.8366950053828120E+07   0.1703544151297560E+02   0.1252770051955110E+02   0.3081657316143740E+01   0.2141643948511447E+02   0.1341315037915902E+02   0.5613486842642762E+01   0.2678559993011906E+01   0.2088557993832810E+01   0.1467921635346102E+01   0.1254669860729196E+01   0.2920916701603940E-13   0.1187070069599260E-13   0.7423904974016332E-17   0.5570012323653960E-18   0.1457204866704470E-14   0.2132488275159400E-15   0.3162321174203790E-19   0.8646031926684440E-21   0.2763913160556200E+00   0.2780320202636260E+00   0.1891997670914350E+00   0.4755245510668170E+00  -0.8856078864975600E-07  -0.1951853398257090E-08   0.2515312261954737E+17   0.1251568075935055E+19   0.1397969543025642E+19   0.9300000000000000E+06   0.1590000000000000E+07
   0.2800000000000000E+00   0.9862446391578176E+05   0.9673655553221509E+05   0.3277471039898642E+05   0.7429428199053990E+07   0.9300000000000000E+06   0.8568198786997009E+07   0.1700230230212290E+02   0.1253837883401360E+02   0.3283645822372510E+01   0.2142194190253701E+02   0.1342571770450239E+02   0.6266470530477869E+01   0.2678987346389683E+01   0.2089462499988078E+01   0.1504648326088512E+01   0.1278883080526884E+01   0.2919473896346020E-13   0.1188179284964740E-13   0.7423904974016332E-17   0.1085793804942710E-17   0.1454334073431200E-14   0.2136514214072840E-15   0.3361480122468460E-19   0.3207844426592320E-20   0.2762794645652720E+00   0.2779309261954670E+00   0.1787482432456560E+00   0.4697191355390150E+00  -0.8837807973950490E-07  -0.3990168556048090E-08   0.2516054390433478E+17   0.1266612027273017E+19   0.1454433256276717E+19   0.9300000000000000E+06   0.1590000000000000E+07
   0.2810000000000000E+00   0.9954440487808346E+05   0.9724087197259616E+05   0.3304755498592433E+05   0.7429428199053990E+07   0.9300000000000000E+06   0.8774288119469291E+07   0.1716488626120700E+02   0.1262142786003130E+02   0.3285897445248020E+01   0.2145973302491703E+02   0.1350111903893336E+02   0.6365176447474385E+01   0.2681775516470595E+01   0.2094818939101634E+01   0.1509957339369919E+01   0.1263113923611155E+01   0.2944936655175850E-13   0.1196474777723990E-13   0.7423904974016332E-17   0.1341714220865190E-17   0.1488785783196260E-14   0.2171939476982560E-15   0.3213598921543710E-19   0.4437069942880240E-20   0.2761036692377560E+00   0.2782430411138380E+00   0.1742570928040620E+00   0.4645377621454270E+00  -0.8971125027411221E-07  -0.3645727392202520E-08   0.2536669746401246E+17   0.1265745039397289E+19   0.1500925148360680E+19   0.9300000000000000E+06   0.1590000000000000E+07
